filepath,note,midi,velocity,articulation,pedal,duration,take
data/piano_phase1/F#3/F#3_v110_portato_noped_t1.wav,F#3,54,110,portato,0,1.143,1
data/piano_phase1/F#3/F#3_v30_sustain_ped_t2.wav,F#3,54,30,sustain,1,1.805,2
data/piano_phase1/F#3/F#3_v30_staccato_noped_t2.wav,F#3,54,30,staccato,0,0.715,2
data/piano_phase1/F#3/F#3_v60_sustain_noped_t1.wav,F#3,54,60,sustain,0,1.795,1
data/piano_phase1/F#3/F#3_v30_portato_noped_t1.wav,F#3,54,30,portato,0,1.147,1
data/piano_phase1/F#3/F#3_v90_staccato_ped_t1.wav,F#3,54,90,staccato,1,0.703,1
data/piano_phase1/F#3/F#3_v110_staccato_noped_t2.wav,F#3,54,110,staccato,0,0.699,2
data/piano_phase1/F#3/F#3_v90_staccato_noped_t2.wav,F#3,54,90,staccato,0,0.703,2
data/piano_phase1/F#3/F#3_v60_sustain_noped_t2.wav,F#3,54,60,sustain,0,1.795,2
data/piano_phase1/F#3/F#3_v110_portato_ped_t1.wav,F#3,54,110,portato,1,1.143,1
data/piano_phase1/F#3/F#3_v60_portato_ped_t1.wav,F#3,54,60,portato,1,1.149,1
data/piano_phase1/F#3/F#3_v110_portato_noped_t2.wav,F#3,54,110,portato,0,1.143,2
data/piano_phase1/F#3/F#3_v30_legato_ped_t1.wav,F#3,54,30,legato,1,2.294,1
data/piano_phase1/F#3/F#3_v60_portato_ped_t2.wav,F#3,54,60,portato,1,1.149,2
data/piano_phase1/F#3/F#3_v90_portato_noped_t2.wav,F#3,54,90,portato,0,1.145,2
data/piano_phase1/F#3/F#3_v90_legato_noped_t1.wav,F#3,54,90,legato,0,2.246,1
data/piano_phase1/F#3/F#3_v60_portato_noped_t1.wav,F#3,54,60,portato,0,1.149,1
data/piano_phase1/F#3/F#3_v110_sustain_ped_t1.wav,F#3,54,110,sustain,1,1.784,1
data/piano_phase1/F#3/F#3_v90_legato_ped_t1.wav,F#3,54,90,legato,1,2.246,1
data/piano_phase1/F#3/F#3_v30_staccato_noped_t1.wav,F#3,54,30,staccato,0,0.715,1
data/piano_phase1/F#3/F#3_v30_staccato_ped_t1.wav,F#3,54,30,staccato,1,0.715,1
data/piano_phase1/F#3/F#3_v110_staccato_ped_t2.wav,F#3,54,110,staccato,1,0.699,2
data/piano_phase1/F#3/F#3_v60_sustain_ped_t2.wav,F#3,54,60,sustain,1,1.795,2
data/piano_phase1/F#3/F#3_v30_portato_noped_t2.wav,F#3,54,30,portato,0,1.147,2
data/piano_phase1/F#3/F#3_v30_staccato_ped_t2.wav,F#3,54,30,staccato,1,0.715,2
data/piano_phase1/F#3/F#3_v110_legato_noped_t2.wav,F#3,54,110,legato,0,2.245,2
data/piano_phase1/F#3/F#3_v60_legato_ped_t2.wav,F#3,54,60,legato,1,2.256,2
data/piano_phase1/F#3/F#3_v90_staccato_noped_t1.wav,F#3,54,90,staccato,0,0.703,1
data/piano_phase1/F#3/F#3_v110_sustain_noped_t2.wav,F#3,54,110,sustain,0,1.784,2
data/piano_phase1/F#3/F#3_v90_sustain_noped_t1.wav,F#3,54,90,sustain,0,1.79,1
data/piano_phase1/G3/G3_v90_staccato_noped_t2.wav,G3,55,90,staccato,0,0.705,2
data/piano_phase1/G3/G3_v60_legato_noped_t1.wav,G3,55,60,legato,0,2.253,1
data/piano_phase1/G3/G3_v90_staccato_noped_t1.wav,G3,55,90,staccato,0,0.705,1
data/piano_phase1/G3/G3_v30_staccato_ped_t2.wav,G3,55,30,staccato,1,0.709,2
data/piano_phase1/G3/G3_v90_portato_noped_t2.wav,G3,55,90,portato,0,1.148,2
data/piano_phase1/G3/G3_v30_portato_noped_t2.wav,G3,55,30,portato,0,1.146,2
data/piano_phase1/G3/G3_v60_staccato_ped_t1.wav,G3,55,60,staccato,1,0.705,1
data/piano_phase1/G3/G3_v60_sustain_ped_t2.wav,G3,55,60,sustain,1,1.793,2
data/piano_phase1/G3/G3_v60_legato_ped_t2.wav,G3,55,60,legato,1,2.253,2
data/piano_phase1/G3/G3_v90_sustain_ped_t2.wav,G3,55,90,sustain,1,1.787,2
data/piano_phase1/G3/G3_v110_legato_ped_t2.wav,G3,55,110,legato,1,2.243,2
data/piano_phase1/G3/G3_v110_portato_ped_t1.wav,G3,55,110,portato,1,1.145,1
data/piano_phase1/G3/G3_v60_portato_ped_t2.wav,G3,55,60,portato,1,1.151,2
data/piano_phase1/G3/G3_v30_portato_noped_t1.wav,G3,55,30,portato,0,1.146,1
data/piano_phase1/G3/G3_v110_staccato_noped_t1.wav,G3,55,110,staccato,0,0.701,1
data/piano_phase1/G3/G3_v90_staccato_ped_t1.wav,G3,55,90,staccato,1,0.705,1
data/piano_phase1/G3/G3_v60_sustain_noped_t2.wav,G3,55,60,sustain,0,1.793,2
data/piano_phase1/G3/G3_v90_legato_noped_t1.wav,G3,55,90,legato,0,2.244,1
data/piano_phase1/G3/G3_v90_legato_noped_t2.wav,G3,55,90,legato,0,2.244,2
data/piano_phase1/G3/G3_v60_staccato_noped_t1.wav,G3,55,60,staccato,0,0.705,1
data/piano_phase1/G3/G3_v60_portato_noped_t1.wav,G3,55,60,portato,0,1.151,1
data/piano_phase1/G3/G3_v110_sustain_ped_t1.wav,G3,55,110,sustain,1,1.783,1
data/piano_phase1/G3/G3_v110_sustain_ped_t2.wav,G3,55,110,sustain,1,1.783,2
data/piano_phase1/G3/G3_v90_portato_ped_t1.wav,G3,55,90,portato,1,1.148,1
data/piano_phase1/G3/G3_v30_sustain_noped_t1.wav,G3,55,30,sustain,0,1.797,1
data/piano_phase1/G3/G3_v90_sustain_noped_t2.wav,G3,55,90,sustain,0,1.787,2
data/piano_phase1/G3/G3_v110_legato_noped_t1.wav,G3,55,110,legato,0,2.243,1
data/piano_phase1/G3/G3_v90_sustain_noped_t1.wav,G3,55,90,sustain,0,1.787,1
data/piano_phase1/G3/G3_v90_legato_ped_t1.wav,G3,55,90,legato,1,2.244,1
data/piano_phase1/G3/G3_v30_staccato_noped_t1.wav,G3,55,30,staccato,0,0.709,1
data/piano_phase1/G3/G3_v30_portato_ped_t2.wav,G3,55,30,portato,1,1.146,2
data/piano_phase1/G3/G3_v90_portato_noped_t1.wav,G3,55,90,portato,0,1.148,1
data/piano_phase1/G3/G3_v60_staccato_ped_t2.wav,G3,55,60,staccato,1,0.705,2
data/piano_phase1/G3/G3_v110_legato_ped_t1.wav,G3,55,110,legato,1,2.243,1
data/piano_phase1/G3/G3_v60_legato_noped_t2.wav,G3,55,60,legato,0,2.253,2
data/piano_phase1/G3/G3_v30_legato_noped_t1.wav,G3,55,30,legato,0,2.25,1
data/piano_phase1/G3/G3_v30_legato_ped_t1.wav,G3,55,30,legato,1,2.25,1
data/piano_phase1/G3/G3_v60_legato_ped_t1.wav,G3,55,60,legato,1,2.253,1
data/piano_phase1/G3/G3_v30_staccato_ped_t1.wav,G3,55,30,staccato,1,0.709,1
data/piano_phase1/G3/G3_v60_sustain_noped_t1.wav,G3,55,60,sustain,0,1.793,1
data/piano_phase1/G3/G3_v30_portato_ped_t1.wav,G3,55,30,portato,1,1.146,1
data/piano_phase1/G3/G3_v110_portato_noped_t1.wav,G3,55,110,portato,0,1.145,1
data/piano_phase1/G3/G3_v60_staccato_noped_t2.wav,G3,55,60,staccato,0,0.705,2
data/piano_phase1/G3/G3_v110_portato_noped_t2.wav,G3,55,110,portato,0,1.145,2
data/piano_phase1/G#3/G#3_v30_legato_ped_t1.wav,G#3,56,30,legato,1,2.286,1
data/piano_phase1/G#3/G#3_v110_sustain_ped_t2.wav,G#3,56,110,sustain,1,1.786,2
data/piano_phase1/G#3/G#3_v110_sustain_ped_t1.wav,G#3,56,110,sustain,1,1.786,1
data/piano_phase1/G#3/G#3_v110_portato_ped_t1.wav,G#3,56,110,portato,1,1.143,1
data/piano_phase1/G#3/G#3_v30_staccato_noped_t2.wav,G#3,56,30,staccato,0,0.692,2
data/piano_phase1/G#3/G#3_v30_sustain_ped_t1.wav,G#3,56,30,sustain,1,1.819,1
data/piano_phase1/G#3/G#3_v90_legato_noped_t1.wav,G#3,56,90,legato,0,2.264,1
data/piano_phase1/G#3/G#3_v30_sustain_noped_t1.wav,G#3,56,30,sustain,0,1.819,1
data/piano_phase1/G#3/G#3_v90_portato_ped_t1.wav,G#3,56,90,portato,1,1.143,1
data/piano_phase1/G#3/G#3_v60_portato_ped_t1.wav,G#3,56,60,portato,1,1.147,1
data/piano_phase1/G#3/G#3_v30_sustain_ped_t2.wav,G#3,56,30,sustain,1,1.819,2
data/piano_phase1/G#3/G#3_v30_legato_ped_t2.wav,G#3,56,30,legato,1,2.286,2
data/piano_phase1/G#3/G#3_v60_legato_noped_t1.wav,G#3,56,60,legato,0,2.278,1
data/piano_phase1/G#3/G#3_v30_staccato_ped_t2.wav,G#3,56,30,staccato,1,0.692,2
data/piano_phase1/G#3/G#3_v60_legato_noped_t2.wav,G#3,56,60,legato,0,2.278,2
data/piano_phase1/G#3/G#3_v60_sustain_noped_t1.wav,G#3,56,60,sustain,0,1.796,1
data/piano_phase1/G#3/G#3_v110_portato_ped_t2.wav,G#3,56,110,portato,1,1.143,2
data/piano_phase1/G#3/G#3_v60_legato_ped_t1.wav,G#3,56,60,legato,1,2.278,1
data/piano_phase1/G#3/G#3_v110_legato_noped_t2.wav,G#3,56,110,legato,0,2.269,2
data/piano_phase1/G#3/G#3_v30_sustain_noped_t2.wav,G#3,56,30,sustain,0,1.819,2
data/piano_phase1/G#3/G#3_v60_legato_ped_t2.wav,G#3,56,60,legato,1,2.278,2
data/piano_phase1/G#3/G#3_v90_staccato_ped_t2.wav,G#3,56,90,staccato,1,0.688,2
data/piano_phase1/G#3/G#3_v30_portato_noped_t2.wav,G#3,56,30,portato,0,1.161,2
data/piano_phase1/G#3/G#3_v110_legato_ped_t1.wav,G#3,56,110,legato,1,2.269,1
data/piano_phase1/G#3/G#3_v110_portato_noped_t1.wav,G#3,56,110,portato,0,1.143,1
data/piano_phase1/G#3/G#3_v110_staccato_ped_t1.wav,G#3,56,110,staccato,1,0.684,1
data/piano_phase1/G#3/G#3_v90_sustain_noped_t2.wav,G#3,56,90,sustain,0,1.792,2
data/piano_phase1/G#3/G#3_v30_legato_noped_t2.wav,G#3,56,30,legato,0,2.286,2
data/piano_phase1/G#3/G#3_v30_portato_ped_t1.wav,G#3,56,30,portato,1,1.161,1
data/piano_phase1/G#3/G#3_v110_portato_noped_t2.wav,G#3,56,110,portato,0,1.143,2
data/piano_phase1/G#3/G#3_v60_staccato_noped_t2.wav,G#3,56,60,staccato,0,0.692,2
data/piano_phase1/G#3/G#3_v60_staccato_ped_t1.wav,G#3,56,60,staccato,1,0.692,1
data/piano_phase1/G#3/G#3_v60_sustain_noped_t2.wav,G#3,56,60,sustain,0,1.796,2
data/piano_phase1/G#3/G#3_v90_sustain_noped_t1.wav,G#3,56,90,sustain,0,1.792,1
data/piano_phase1/G#3/G#3_v60_sustain_ped_t1.wav,G#3,56,60,sustain,1,1.796,1
data/piano_phase1/G#3/G#3_v90_portato_noped_t2.wav,G#3,56,90,portato,0,1.143,2
data/piano_phase1/G#3/G#3_v90_staccato_noped_t1.wav,G#3,56,90,staccato,0,0.688,1
data/piano_phase1/G#3/G#3_v60_staccato_ped_t2.wav,G#3,56,60,staccato,1,0.692,2
data/piano_phase1/G#3/G#3_v30_portato_ped_t2.wav,G#3,56,30,portato,1,1.161,2
data/piano_phase1/G#3/G#3_v60_portato_noped_t1.wav,G#3,56,60,portato,0,1.147,1
data/piano_phase1/G#3/G#3_v90_portato_ped_t2.wav,G#3,56,90,portato,1,1.143,2
data/piano_phase1/G#3/G#3_v60_portato_noped_t2.wav,G#3,56,60,portato,0,1.147,2
data/piano_phase1/G#3/G#3_v110_staccato_noped_t1.wav,G#3,56,110,staccato,0,0.684,1
data/piano_phase1/G#3/G#3_v30_portato_noped_t1.wav,G#3,56,30,portato,0,1.161,1
data/piano_phase1/A3/A3_v90_legato_ped_t1.wav,A3,57,90,legato,1,2.267,1
data/piano_phase1/A3/A3_v110_legato_noped_t2.wav,A3,57,110,legato,0,2.261,2
data/piano_phase1/A3/A3_v90_legato_noped_t1.wav,A3,57,90,legato,0,2.267,1
data/piano_phase1/A3/A3_v110_sustain_noped_t2.wav,A3,57,110,sustain,0,1.779,2
data/piano_phase1/A3/A3_v110_staccato_ped_t2.wav,A3,57,110,staccato,1,0.687,2
data/piano_phase1/A3/A3_v60_sustain_ped_t2.wav,A3,57,60,sustain,1,1.792,2
data/piano_phase1/A3/A3_v110_sustain_ped_t2.wav,A3,57,110,sustain,1,1.779,2
data/piano_phase1/A3/A3_v90_sustain_noped_t2.wav,A3,57,90,sustain,0,1.784,2
data/piano_phase1/A3/A3_v90_staccato_ped_t1.wav,A3,57,90,staccato,1,0.688,1
data/piano_phase1/A3/A3_v110_portato_ped_t2.wav,A3,57,110,portato,1,1.135,2
data/piano_phase1/A3/A3_v30_sustain_noped_t1.wav,A3,57,30,sustain,0,1.823,1
data/piano_phase1/A3/A3_v30_sustain_ped_t2.wav,A3,57,30,sustain,1,1.823,2
data/piano_phase1/A3/A3_v90_staccato_noped_t2.wav,A3,57,90,staccato,0,0.688,2
data/piano_phase1/A3/A3_v60_portato_noped_t1.wav,A3,57,60,portato,0,1.149,1
data/piano_phase1/A3/A3_v90_portato_ped_t1.wav,A3,57,90,portato,1,1.14,1
data/piano_phase1/A3/A3_v110_legato_ped_t2.wav,A3,57,110,legato,1,2.261,2
data/piano_phase1/A3/A3_v110_legato_ped_t1.wav,A3,57,110,legato,1,2.261,1
data/piano_phase1/A3/A3_v110_legato_noped_t1.wav,A3,57,110,legato,0,2.261,1
data/piano_phase1/A3/A3_v60_portato_ped_t2.wav,A3,57,60,portato,1,1.149,2
data/piano_phase1/A3/A3_v30_staccato_ped_t2.wav,A3,57,30,staccato,1,0.698,2
data/piano_phase1/A3/A3_v60_legato_noped_t1.wav,A3,57,60,legato,0,2.263,1
data/piano_phase1/A3/A3_v60_staccato_noped_t2.wav,A3,57,60,staccato,0,0.687,2
data/piano_phase1/A3/A3_v90_legato_ped_t2.wav,A3,57,90,legato,1,2.267,2
data/piano_phase1/A3/A3_v110_staccato_ped_t1.wav,A3,57,110,staccato,1,0.687,1
data/piano_phase1/A3/A3_v60_staccato_noped_t1.wav,A3,57,60,staccato,0,0.687,1
data/piano_phase1/A3/A3_v60_portato_ped_t1.wav,A3,57,60,portato,1,1.149,1
data/piano_phase1/A3/A3_v90_staccato_ped_t2.wav,A3,57,90,staccato,1,0.688,2
data/piano_phase1/A3/A3_v110_sustain_noped_t1.wav,A3,57,110,sustain,0,1.779,1
data/piano_phase1/A3/A3_v30_portato_ped_t2.wav,A3,57,30,portato,1,1.154,2
data/piano_phase1/A3/A3_v30_legato_noped_t2.wav,A3,57,30,legato,0,2.283,2
data/piano_phase1/A3/A3_v90_portato_noped_t2.wav,A3,57,90,portato,0,1.14,2
data/piano_phase1/A3/A3_v30_portato_ped_t1.wav,A3,57,30,portato,1,1.154,1
data/piano_phase1/A3/A3_v30_staccato_noped_t1.wav,A3,57,30,staccato,0,0.698,1
data/piano_phase1/A3/A3_v110_portato_ped_t1.wav,A3,57,110,portato,1,1.135,1
data/piano_phase1/A3/A3_v90_legato_noped_t2.wav,A3,57,90,legato,0,2.267,2
data/piano_phase1/A3/A3_v60_sustain_noped_t2.wav,A3,57,60,sustain,0,1.792,2
data/piano_phase1/A3/A3_v60_legato_ped_t2.wav,A3,57,60,legato,1,2.263,2
data/piano_phase1/A3/A3_v60_sustain_noped_t1.wav,A3,57,60,sustain,0,1.792,1
data/piano_phase1/A3/A3_v110_staccato_noped_t2.wav,A3,57,110,staccato,0,0.687,2
data/piano_phase1/A3/A3_v90_portato_noped_t1.wav,A3,57,90,portato,0,1.14,1
data/piano_phase1/A3/A3_v60_sustain_ped_t1.wav,A3,57,60,sustain,1,1.792,1
data/piano_phase1/A3/A3_v60_legato_noped_t2.wav,A3,57,60,legato,0,2.263,2
data/piano_phase1/A3/A3_v30_portato_noped_t1.wav,A3,57,30,portato,0,1.154,1
data/piano_phase1/A3/A3_v110_sustain_ped_t1.wav,A3,57,110,sustain,1,1.779,1
data/piano_phase1/A#3/A#3_v30_staccato_ped_t1.wav,A#3,58,30,staccato,1,0.708,1
data/piano_phase1/A#3/A#3_v60_portato_ped_t2.wav,A#3,58,60,portato,1,1.147,2
data/piano_phase1/A#3/A#3_v110_staccato_ped_t1.wav,A#3,58,110,staccato,1,0.683,1
data/piano_phase1/A#3/A#3_v30_staccato_noped_t2.wav,A#3,58,30,staccato,0,0.708,2
data/piano_phase1/A#3/A#3_v60_staccato_noped_t1.wav,A#3,58,60,staccato,0,0.686,1
data/piano_phase1/A#3/A#3_v110_portato_noped_t2.wav,A#3,58,110,portato,0,1.139,2
data/piano_phase1/A#3/A#3_v30_sustain_ped_t1.wav,A#3,58,30,sustain,1,1.803,1
data/piano_phase1/A#3/A#3_v90_legato_ped_t1.wav,A#3,58,90,legato,1,2.258,1
data/piano_phase1/A#3/A#3_v60_staccato_ped_t2.wav,A#3,58,60,staccato,1,0.686,2
data/piano_phase1/A#3/A#3_v110_staccato_noped_t1.wav,A#3,58,110,staccato,0,0.683,1
data/piano_phase1/A#3/A#3_v90_sustain_ped_t2.wav,A#3,58,90,sustain,1,1.789,2
data/piano_phase1/A#3/A#3_v30_portato_ped_t1.wav,A#3,58,30,portato,1,1.152,1
data/piano_phase1/A#3/A#3_v90_portato_ped_t2.wav,A#3,58,90,portato,1,1.143,2
data/piano_phase1/A#3/A#3_v90_staccato_noped_t1.wav,A#3,58,90,staccato,0,0.686,1
data/piano_phase1/A#3/A#3_v90_portato_noped_t1.wav,A#3,58,90,portato,0,1.143,1
data/piano_phase1/A#3/A#3_v30_portato_ped_t2.wav,A#3,58,30,portato,1,1.152,2
data/piano_phase1/A#3/A#3_v110_legato_ped_t2.wav,A#3,58,110,legato,1,2.246,2
data/piano_phase1/A#3/A#3_v60_sustain_noped_t2.wav,A#3,58,60,sustain,0,1.792,2
data/piano_phase1/A#3/A#3_v90_sustain_noped_t2.wav,A#3,58,90,sustain,0,1.789,2
data/piano_phase1/A#3/A#3_v30_sustain_ped_t2.wav,A#3,58,30,sustain,1,1.803,2
data/piano_phase1/A#3/A#3_v60_sustain_ped_t2.wav,A#3,58,60,sustain,1,1.792,2
data/piano_phase1/A#3/A#3_v110_staccato_ped_t2.wav,A#3,58,110,staccato,1,0.683,2
data/piano_phase1/A#3/A#3_v110_portato_ped_t2.wav,A#3,58,110,portato,1,1.139,2
data/piano_phase1/A#3/A#3_v60_legato_ped_t1.wav,A#3,58,60,legato,1,2.257,1
data/piano_phase1/A#3/A#3_v30_staccato_noped_t1.wav,A#3,58,30,staccato,0,0.708,1
data/piano_phase1/A#3/A#3_v60_portato_ped_t1.wav,A#3,58,60,portato,1,1.147,1
data/piano_phase1/A#3/A#3_v110_portato_noped_t1.wav,A#3,58,110,portato,0,1.139,1
data/piano_phase1/A#3/A#3_v90_sustain_ped_t1.wav,A#3,58,90,sustain,1,1.789,1
data/piano_phase1/A#3/A#3_v30_legato_noped_t1.wav,A#3,58,30,legato,0,2.295,1
data/piano_phase1/A#3/A#3_v110_sustain_ped_t2.wav,A#3,58,110,sustain,1,1.777,2
data/piano_phase1/A#3/A#3_v110_legato_noped_t1.wav,A#3,58,110,legato,0,2.246,1
data/piano_phase1/A#3/A#3_v110_sustain_ped_t1.wav,A#3,58,110,sustain,1,1.777,1
data/piano_phase1/A#3/A#3_v30_staccato_ped_t2.wav,A#3,58,30,staccato,1,0.708,2
data/piano_phase1/A#3/A#3_v90_portato_noped_t2.wav,A#3,58,90,portato,0,1.143,2
data/piano_phase1/A#3/A#3_v60_legato_noped_t2.wav,A#3,58,60,legato,0,2.257,2
data/piano_phase1/A#3/A#3_v90_legato_ped_t2.wav,A#3,58,90,legato,1,2.258,2
data/piano_phase1/A#3/A#3_v110_legato_noped_t2.wav,A#3,58,110,legato,0,2.246,2
data/piano_phase1/A#3/A#3_v90_portato_ped_t1.wav,A#3,58,90,portato,1,1.143,1
data/piano_phase1/A#3/A#3_v60_sustain_ped_t1.wav,A#3,58,60,sustain,1,1.792,1
data/piano_phase1/A#3/A#3_v110_portato_ped_t1.wav,A#3,58,110,portato,1,1.139,1
data/piano_phase1/A#3/A#3_v30_legato_noped_t2.wav,A#3,58,30,legato,0,2.295,2
data/piano_phase1/A#3/A#3_v90_legato_noped_t1.wav,A#3,58,90,legato,0,2.258,1
data/piano_phase1/A#3/A#3_v60_sustain_noped_t1.wav,A#3,58,60,sustain,0,1.792,1
data/piano_phase1/A#3/A#3_v30_legato_ped_t1.wav,A#3,58,30,legato,1,2.295,1
data/piano_phase1/B3/B3_v110_portato_ped_t2.wav,B3,59,110,portato,1,1.105,2
data/piano_phase1/B3/B3_v90_portato_ped_t2.wav,B3,59,90,portato,1,1.105,2
data/piano_phase1/B3/B3_v110_portato_noped_t2.wav,B3,59,110,portato,0,1.105,2
data/piano_phase1/B3/B3_v60_staccato_ped_t1.wav,B3,59,60,staccato,1,0.711,1
data/piano_phase1/B3/B3_v90_legato_ped_t1.wav,B3,59,90,legato,1,2.233,1
data/piano_phase1/B3/B3_v60_portato_ped_t2.wav,B3,59,60,portato,1,1.104,2
data/piano_phase1/B3/B3_v90_legato_noped_t2.wav,B3,59,90,legato,0,2.233,2
data/piano_phase1/B3/B3_v30_sustain_ped_t1.wav,B3,59,30,sustain,1,1.693,1
data/piano_phase1/B3/B3_v60_legato_noped_t1.wav,B3,59,60,legato,0,2.241,1
data/piano_phase1/B3/B3_v30_sustain_noped_t2.wav,B3,59,30,sustain,0,1.693,2
data/piano_phase1/B3/B3_v30_staccato_ped_t1.wav,B3,59,30,staccato,1,0.708,1
data/piano_phase1/B3/B3_v90_portato_ped_t1.wav,B3,59,90,portato,1,1.105,1
data/piano_phase1/B3/B3_v30_legato_noped_t1.wav,B3,59,30,legato,0,2.282,1
data/piano_phase1/B3/B3_v90_staccato_noped_t2.wav,B3,59,90,staccato,0,0.714,2
data/piano_phase1/B3/B3_v110_staccato_ped_t2.wav,B3,59,110,staccato,1,0.714,2
data/piano_phase1/B3/B3_v90_staccato_noped_t1.wav,B3,59,90,staccato,0,0.714,1
data/piano_phase1/B3/B3_v110_portato_ped_t1.wav,B3,59,110,portato,1,1.105,1
data/piano_phase1/B3/B3_v90_staccato_ped_t2.wav,B3,59,90,staccato,1,0.714,2
data/piano_phase1/B3/B3_v30_legato_ped_t2.wav,B3,59,30,legato,1,2.282,2
data/piano_phase1/B3/B3_v90_sustain_ped_t2.wav,B3,59,90,sustain,1,1.591,2
data/piano_phase1/B3/B3_v110_legato_noped_t2.wav,B3,59,110,legato,0,2.225,2
data/piano_phase1/B3/B3_v60_legato_ped_t2.wav,B3,59,60,legato,1,2.241,2
data/piano_phase1/B3/B3_v60_staccato_ped_t2.wav,B3,59,60,staccato,1,0.711,2
data/piano_phase1/B3/B3_v90_sustain_noped_t1.wav,B3,59,90,sustain,0,1.591,1
data/piano_phase1/B3/B3_v30_portato_ped_t1.wav,B3,59,30,portato,1,1.104,1
data/piano_phase1/B3/B3_v30_portato_ped_t2.wav,B3,59,30,portato,1,1.104,2
data/piano_phase1/B3/B3_v30_staccato_noped_t1.wav,B3,59,30,staccato,0,0.708,1
data/piano_phase1/B3/B3_v110_legato_noped_t1.wav,B3,59,110,legato,0,2.225,1
data/piano_phase1/B3/B3_v110_sustain_ped_t2.wav,B3,59,110,sustain,1,1.669,2
data/piano_phase1/B3/B3_v90_legato_noped_t1.wav,B3,59,90,legato,0,2.233,1
data/piano_phase1/B3/B3_v110_legato_ped_t1.wav,B3,59,110,legato,1,2.225,1
data/piano_phase1/B3/B3_v30_portato_noped_t1.wav,B3,59,30,portato,0,1.104,1
data/piano_phase1/B3/B3_v30_legato_ped_t1.wav,B3,59,30,legato,1,2.282,1
data/piano_phase1/B3/B3_v60_portato_ped_t1.wav,B3,59,60,portato,1,1.104,1
data/piano_phase1/B3/B3_v110_staccato_ped_t1.wav,B3,59,110,staccato,1,0.714,1
data/piano_phase1/B3/B3_v90_staccato_ped_t1.wav,B3,59,90,staccato,1,0.714,1
data/piano_phase1/B3/B3_v110_sustain_noped_t2.wav,B3,59,110,sustain,0,1.669,2
data/piano_phase1/B3/B3_v60_legato_ped_t1.wav,B3,59,60,legato,1,2.241,1
data/piano_phase1/B3/B3_v110_sustain_noped_t1.wav,B3,59,110,sustain,0,1.669,1
data/piano_phase1/B3/B3_v110_staccato_noped_t2.wav,B3,59,110,staccato,0,0.714,2
data/piano_phase1/B3/B3_v60_sustain_ped_t1.wav,B3,59,60,sustain,1,1.734,1
data/piano_phase1/B3/B3_v60_staccato_noped_t2.wav,B3,59,60,staccato,0,0.711,2
data/piano_phase1/B3/B3_v110_staccato_noped_t1.wav,B3,59,110,staccato,0,0.714,1
data/piano_phase1/B3/B3_v60_portato_noped_t2.wav,B3,59,60,portato,0,1.104,2
data/piano_phase1/C4/C4_v110_legato_ped_t1.wav,C4,60,110,legato,1,2.246,1
data/piano_phase1/C4/C4_v110_staccato_noped_t1.wav,C4,60,110,staccato,0,0.721,1
data/piano_phase1/C4/C4_v30_sustain_noped_t2.wav,C4,60,30,sustain,0,1.751,2
data/piano_phase1/C4/C4_v60_legato_ped_t1.wav,C4,60,60,legato,1,2.253,1
data/piano_phase1/C4/C4_v110_legato_noped_t2.wav,C4,60,110,legato,0,2.246,2
data/piano_phase1/C4/C4_v60_sustain_noped_t2.wav,C4,60,60,sustain,0,1.779,2
data/piano_phase1/C4/C4_v110_sustain_ped_t1.wav,C4,60,110,sustain,1,1.726,1
data/piano_phase1/C4/C4_v90_staccato_noped_t2.wav,C4,60,90,staccato,0,0.721,2
data/piano_phase1/C4/C4_v110_staccato_ped_t2.wav,C4,60,110,staccato,1,0.721,2
data/piano_phase1/C4/C4_v30_sustain_ped_t2.wav,C4,60,30,sustain,1,1.751,2
data/piano_phase1/C4/C4_v30_staccato_ped_t2.wav,C4,60,30,staccato,1,0.72,2
data/piano_phase1/C4/C4_v60_sustain_noped_t1.wav,C4,60,60,sustain,0,1.779,1
data/piano_phase1/C4/C4_v90_staccato_ped_t2.wav,C4,60,90,staccato,1,0.721,2
data/piano_phase1/C4/C4_v30_staccato_noped_t2.wav,C4,60,30,staccato,0,0.72,2
data/piano_phase1/C4/C4_v60_staccato_ped_t1.wav,C4,60,60,staccato,1,0.718,1
data/piano_phase1/C4/C4_v90_legato_ped_t2.wav,C4,60,90,legato,1,2.258,2
data/piano_phase1/C4/C4_v30_sustain_ped_t1.wav,C4,60,30,sustain,1,1.751,1
data/piano_phase1/C4/C4_v90_legato_ped_t1.wav,C4,60,90,legato,1,2.258,1
data/piano_phase1/C4/C4_v60_legato_noped_t1.wav,C4,60,60,legato,0,2.253,1
data/piano_phase1/C4/C4_v30_legato_ped_t1.wav,C4,60,30,legato,1,2.264,1
data/piano_phase1/C4/C4_v110_portato_ped_t1.wav,C4,60,110,portato,1,1.104,1
data/piano_phase1/C4/C4_v60_staccato_noped_t2.wav,C4,60,60,staccato,0,0.718,2
data/piano_phase1/C4/C4_v110_legato_ped_t2.wav,C4,60,110,legato,1,2.246,2
data/piano_phase1/C4/C4_v30_sustain_noped_t1.wav,C4,60,30,sustain,0,1.751,1
data/piano_phase1/C4/C4_v60_portato_noped_t1.wav,C4,60,60,portato,0,1.097,1
data/piano_phase1/C4/C4_v60_staccato_noped_t1.wav,C4,60,60,staccato,0,0.718,1
data/piano_phase1/C4/C4_v90_portato_ped_t2.wav,C4,60,90,portato,1,1.102,2
data/piano_phase1/C4/C4_v30_portato_noped_t2.wav,C4,60,30,portato,0,1.107,2
