filepath,instrument,note,midi,velocity,articulation,pedal,seconds,fs,bits,peak_dbfs,source,soundfont
data/piano_A/G#1/G#1_v90_staccato_noped_01.wav,piano_A,G#1,32,90,staccato,0,0.8,44100,16,-3.91,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v90_staccato_ped_01.wav,piano_A,G#1,32,90,staccato,1,0.8,44100,16,-3.91,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v90_sustain_noped_01.wav,piano_A,G#1,32,90,sustain,0,2.0,44100,16,-3.91,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v90_sustain_ped_01.wav,piano_A,G#1,32,90,sustain,1,2.0,44100,16,-3.91,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v110_staccato_noped_01.wav,piano_A,G#1,32,110,staccato,0,0.8,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v110_staccato_ped_01.wav,piano_A,G#1,32,110,staccato,1,0.8,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v110_sustain_noped_01.wav,piano_A,G#1,32,110,sustain,0,2.0,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/G#1/G#1_v110_sustain_ped_01.wav,piano_A,G#1,32,110,sustain,1,2.0,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/A1/A1_v30_staccato_noped_01.wav,piano_A,A1,33,30,staccato,0,0.8,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A1/A1_v30_staccato_ped_01.wav,piano_A,A1,33,30,staccato,1,0.8,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A1/A1_v30_sustain_noped_01.wav,piano_A,A1,33,30,sustain,0,2.0,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A1/A1_v30_sustain_ped_01.wav,piano_A,A1,33,30,sustain,1,2.0,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A1/A1_v60_staccato_noped_01.wav,piano_A,A1,33,60,staccato,0,0.8,44100,16,-4.02,synth_sf2,piano.sf2
data/piano_A/A1/A1_v60_staccato_ped_01.wav,piano_A,A1,33,60,staccato,1,0.8,44100,16,-4.02,synth_sf2,piano.sf2
data/piano_A/A1/A1_v60_sustain_noped_01.wav,piano_A,A1,33,60,sustain,0,2.0,44100,16,-4.02,synth_sf2,piano.sf2
data/piano_A/A1/A1_v60_sustain_ped_01.wav,piano_A,A1,33,60,sustain,1,2.0,44100,16,-4.02,synth_sf2,piano.sf2
data/piano_A/A1/A1_v90_staccato_noped_01.wav,piano_A,A1,33,90,staccato,0,0.8,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A1/A1_v90_staccato_ped_01.wav,piano_A,A1,33,90,staccato,1,0.8,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A1/A1_v90_sustain_noped_01.wav,piano_A,A1,33,90,sustain,0,2.0,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A1/A1_v90_sustain_ped_01.wav,piano_A,A1,33,90,sustain,1,2.0,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A1/A1_v110_staccato_noped_01.wav,piano_A,A1,33,110,staccato,0,0.8,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/A1/A1_v110_staccato_ped_01.wav,piano_A,A1,33,110,staccato,1,0.8,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/A1/A1_v110_sustain_noped_01.wav,piano_A,A1,33,110,sustain,0,2.0,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/A1/A1_v110_sustain_ped_01.wav,piano_A,A1,33,110,sustain,1,2.0,44100,16,-3.95,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v30_staccato_noped_01.wav,piano_A,A#1,34,30,staccato,0,0.8,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v30_staccato_ped_01.wav,piano_A,A#1,34,30,staccato,1,0.8,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v30_sustain_noped_01.wav,piano_A,A#1,34,30,sustain,0,2.0,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v30_sustain_ped_01.wav,piano_A,A#1,34,30,sustain,1,2.0,44100,16,-5.11,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v60_staccato_noped_01.wav,piano_A,A#1,34,60,staccato,0,0.8,44100,16,-4.01,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v60_staccato_ped_01.wav,piano_A,A#1,34,60,staccato,1,0.8,44100,16,-4.01,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v60_sustain_noped_01.wav,piano_A,A#1,34,60,sustain,0,2.0,44100,16,-4.01,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v60_sustain_ped_01.wav,piano_A,A#1,34,60,sustain,1,2.0,44100,16,-4.01,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v90_staccato_noped_01.wav,piano_A,A#1,34,90,staccato,0,0.8,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v90_staccato_ped_01.wav,piano_A,A#1,34,90,staccato,1,0.8,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v90_sustain_noped_01.wav,piano_A,A#1,34,90,sustain,0,2.0,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v90_sustain_ped_01.wav,piano_A,A#1,34,90,sustain,1,2.0,44100,16,-3.92,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v110_staccato_noped_01.wav,piano_A,A#1,34,110,staccato,0,0.8,44100,16,-3.94,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v110_staccato_ped_01.wav,piano_A,A#1,34,110,staccato,1,0.8,44100,16,-3.94,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v110_sustain_noped_01.wav,piano_A,A#1,34,110,sustain,0,2.0,44100,16,-3.94,synth_sf2,piano.sf2
data/piano_A/A#1/A#1_v110_sustain_ped_01.wav,piano_A,A#1,34,110,sustain,1,2.0,44100,16,-3.94,synth_sf2,piano.sf2
data/piano_A/B1/B1_v30_staccato_noped_01.wav,piano_A,B1,35,30,staccato,0,0.8,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/B1/B1_v30_staccato_ped_01.wav,piano_A,B1,35,30,staccato,1,0.8,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/B1/B1_v30_sustain_noped_01.wav,piano_A,B1,35,30,sustain,0,2.0,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/B1/B1_v30_sustain_ped_01.wav,piano_A,B1,35,30,sustain,1,2.0,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/B1/B1_v60_staccato_noped_01.wav,piano_A,B1,35,60,staccato,0,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/B1/B1_v60_staccato_ped_01.wav,piano_A,B1,35,60,staccato,1,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/B1/B1_v60_sustain_noped_01.wav,piano_A,B1,35,60,sustain,0,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/B1/B1_v60_sustain_ped_01.wav,piano_A,B1,35,60,sustain,1,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/B1/B1_v90_staccato_noped_01.wav,piano_A,B1,35,90,staccato,0,0.8,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/B1/B1_v90_staccato_ped_01.wav,piano_A,B1,35,90,staccato,1,0.8,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/B1/B1_v90_sustain_noped_01.wav,piano_A,B1,35,90,sustain,0,2.0,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/B1/B1_v90_sustain_ped_01.wav,piano_A,B1,35,90,sustain,1,2.0,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/B1/B1_v110_staccato_noped_01.wav,piano_A,B1,35,110,staccato,0,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/B1/B1_v110_staccato_ped_01.wav,piano_A,B1,35,110,staccato,1,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/B1/B1_v110_sustain_noped_01.wav,piano_A,B1,35,110,sustain,0,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/B1/B1_v110_sustain_ped_01.wav,piano_A,B1,35,110,sustain,1,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C2/C2_v30_staccato_noped_01.wav,piano_A,C2,36,30,staccato,0,0.8,44100,16,-7.25,synth_sf2,piano.sf2
data/piano_A/C2/C2_v30_staccato_ped_01.wav,piano_A,C2,36,30,staccato,1,0.8,44100,16,-7.25,synth_sf2,piano.sf2
data/piano_A/C2/C2_v30_sustain_noped_01.wav,piano_A,C2,36,30,sustain,0,2.0,44100,16,-7.25,synth_sf2,piano.sf2
data/piano_A/C2/C2_v30_sustain_ped_01.wav,piano_A,C2,36,30,sustain,1,2.0,44100,16,-7.25,synth_sf2,piano.sf2
data/piano_A/C2/C2_v60_staccato_noped_01.wav,piano_A,C2,36,60,staccato,0,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C2/C2_v60_staccato_ped_01.wav,piano_A,C2,36,60,staccato,1,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C2/C2_v60_sustain_noped_01.wav,piano_A,C2,36,60,sustain,0,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C2/C2_v60_sustain_ped_01.wav,piano_A,C2,36,60,sustain,1,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C2/C2_v90_staccato_noped_01.wav,piano_A,C2,36,90,staccato,0,0.8,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/C2/C2_v90_staccato_ped_01.wav,piano_A,C2,36,90,staccato,1,0.8,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/C2/C2_v90_sustain_noped_01.wav,piano_A,C2,36,90,sustain,0,2.0,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/C2/C2_v90_sustain_ped_01.wav,piano_A,C2,36,90,sustain,1,2.0,44100,16,-6.82,synth_sf2,piano.sf2
data/piano_A/C2/C2_v110_staccato_noped_01.wav,piano_A,C2,36,110,staccato,0,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C2/C2_v110_staccato_ped_01.wav,piano_A,C2,36,110,staccato,1,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C2/C2_v110_sustain_noped_01.wav,piano_A,C2,36,110,sustain,0,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C2/C2_v110_sustain_ped_01.wav,piano_A,C2,36,110,sustain,1,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v30_staccato_noped_01.wav,piano_A,C#2,37,30,staccato,0,0.8,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v30_staccato_ped_01.wav,piano_A,C#2,37,30,staccato,1,0.8,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v30_sustain_noped_01.wav,piano_A,C#2,37,30,sustain,0,2.0,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v30_sustain_ped_01.wav,piano_A,C#2,37,30,sustain,1,2.0,44100,16,-7.27,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v60_staccato_noped_01.wav,piano_A,C#2,37,60,staccato,0,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v60_staccato_ped_01.wav,piano_A,C#2,37,60,staccato,1,0.8,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v60_sustain_noped_01.wav,piano_A,C#2,37,60,sustain,0,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v60_sustain_ped_01.wav,piano_A,C#2,37,60,sustain,1,2.0,44100,16,-7.12,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v90_staccato_noped_01.wav,piano_A,C#2,37,90,staccato,0,0.8,44100,16,-6.83,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v90_staccato_ped_01.wav,piano_A,C#2,37,90,staccato,1,0.8,44100,16,-6.83,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v90_sustain_noped_01.wav,piano_A,C#2,37,90,sustain,0,2.0,44100,16,-6.83,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v90_sustain_ped_01.wav,piano_A,C#2,37,90,sustain,1,2.0,44100,16,-6.83,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v110_staccato_noped_01.wav,piano_A,C#2,37,110,staccato,0,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v110_staccato_ped_01.wav,piano_A,C#2,37,110,staccato,1,0.8,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v110_sustain_noped_01.wav,piano_A,C#2,37,110,sustain,0,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/C#2/C#2_v110_sustain_ped_01.wav,piano_A,C#2,37,110,sustain,1,2.0,44100,16,-6.61,synth_sf2,piano.sf2
data/piano_A/D2/D2_v30_staccato_noped_01.wav,piano_A,D2,38,30,staccato,0,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D2/D2_v30_staccato_ped_01.wav,piano_A,D2,38,30,staccato,1,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D2/D2_v30_sustain_noped_01.wav,piano_A,D2,38,30,sustain,0,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D2/D2_v30_sustain_ped_01.wav,piano_A,D2,38,30,sustain,1,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D2/D2_v60_staccato_noped_01.wav,piano_A,D2,38,60,staccato,0,0.8,44100,16,-4.04,synth_sf2,piano.sf2
data/piano_A/D2/D2_v60_staccato_ped_01.wav,piano_A,D2,38,60,staccato,1,0.8,44100,16,-4.04,synth_sf2,piano.sf2
data/piano_A/D2/D2_v60_sustain_noped_01.wav,piano_A,D2,38,60,sustain,0,2.0,44100,16,-4.04,synth_sf2,piano.sf2
data/piano_A/D2/D2_v60_sustain_ped_01.wav,piano_A,D2,38,60,sustain,1,2.0,44100,16,-4.04,synth_sf2,piano.sf2
data/piano_A/D2/D2_v90_staccato_noped_01.wav,piano_A,D2,38,90,staccato,0,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D2/D2_v90_staccato_ped_01.wav,piano_A,D2,38,90,staccato,1,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D2/D2_v90_sustain_noped_01.wav,piano_A,D2,38,90,sustain,0,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D2/D2_v90_sustain_ped_01.wav,piano_A,D2,38,90,sustain,1,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D2/D2_v110_staccato_noped_01.wav,piano_A,D2,38,110,staccato,0,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D2/D2_v110_staccato_ped_01.wav,piano_A,D2,38,110,staccato,1,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D2/D2_v110_sustain_noped_01.wav,piano_A,D2,38,110,sustain,0,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D2/D2_v110_sustain_ped_01.wav,piano_A,D2,38,110,sustain,1,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v30_staccato_noped_01.wav,piano_A,D#2,39,30,staccato,0,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v30_staccato_ped_01.wav,piano_A,D#2,39,30,staccato,1,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v30_sustain_noped_01.wav,piano_A,D#2,39,30,sustain,0,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v30_sustain_ped_01.wav,piano_A,D#2,39,30,sustain,1,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v60_staccato_noped_01.wav,piano_A,D#2,39,60,staccato,0,0.8,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v60_staccato_ped_01.wav,piano_A,D#2,39,60,staccato,1,0.8,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v60_sustain_noped_01.wav,piano_A,D#2,39,60,sustain,0,2.0,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v60_sustain_ped_01.wav,piano_A,D#2,39,60,sustain,1,2.0,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v90_staccato_noped_01.wav,piano_A,D#2,39,90,staccato,0,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v90_staccato_ped_01.wav,piano_A,D#2,39,90,staccato,1,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v90_sustain_noped_01.wav,piano_A,D#2,39,90,sustain,0,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v90_sustain_ped_01.wav,piano_A,D#2,39,90,sustain,1,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v110_staccato_noped_01.wav,piano_A,D#2,39,110,staccato,0,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v110_staccato_ped_01.wav,piano_A,D#2,39,110,staccato,1,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v110_sustain_noped_01.wav,piano_A,D#2,39,110,sustain,0,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/D#2/D#2_v110_sustain_ped_01.wav,piano_A,D#2,39,110,sustain,1,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/E2/E2_v30_staccato_noped_01.wav,piano_A,E2,40,30,staccato,0,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/E2/E2_v30_staccato_ped_01.wav,piano_A,E2,40,30,staccato,1,0.8,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/E2/E2_v30_sustain_noped_01.wav,piano_A,E2,40,30,sustain,0,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/E2/E2_v30_sustain_ped_01.wav,piano_A,E2,40,30,sustain,1,2.0,44100,16,-3.86,synth_sf2,piano.sf2
data/piano_A/E2/E2_v60_staccato_noped_01.wav,piano_A,E2,40,60,staccato,0,0.8,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/E2/E2_v60_staccato_ped_01.wav,piano_A,E2,40,60,staccato,1,0.8,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/E2/E2_v60_sustain_noped_01.wav,piano_A,E2,40,60,sustain,0,2.0,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/E2/E2_v60_sustain_ped_01.wav,piano_A,E2,40,60,sustain,1,2.0,44100,16,-4.03,synth_sf2,piano.sf2
data/piano_A/E2/E2_v90_staccato_noped_01.wav,piano_A,E2,40,90,staccato,0,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/E2/E2_v90_staccato_ped_01.wav,piano_A,E2,40,90,staccato,1,0.8,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/E2/E2_v90_sustain_noped_01.wav,piano_A,E2,40,90,sustain,0,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/E2/E2_v90_sustain_ped_01.wav,piano_A,E2,40,90,sustain,1,2.0,44100,16,-4.15,synth_sf2,piano.sf2
data/piano_A/E2/E2_v110_staccato_noped_01.wav,piano_A,E2,40,110,staccato,0,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/E2/E2_v110_staccato_ped_01.wav,piano_A,E2,40,110,staccato,1,0.8,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/E2/E2_v110_sustain_noped_01.wav,piano_A,E2,40,110,sustain,0,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/E2/E2_v110_sustain_ped_01.wav,piano_A,E2,40,110,sustain,1,2.0,44100,16,-3.97,synth_sf2,piano.sf2
data/piano_A/F2/F2_v30_staccato_noped_01.wav,piano_A,F2,41,30,staccato,0,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F2/F2_v30_staccato_ped_01.wav,piano_A,F2,41,30,staccato,1,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F2/F2_v30_sustain_noped_01.wav,piano_A,F2,41,30,sustain,0,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F2/F2_v30_sustain_ped_01.wav,piano_A,F2,41,30,sustain,1,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F2/F2_v60_staccato_noped_01.wav,piano_A,F2,41,60,staccato,0,0.8,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F2/F2_v60_staccato_ped_01.wav,piano_A,F2,41,60,staccato,1,0.8,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F2/F2_v60_sustain_noped_01.wav,piano_A,F2,41,60,sustain,0,2.0,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F2/F2_v60_sustain_ped_01.wav,piano_A,F2,41,60,sustain,1,2.0,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F2/F2_v90_staccato_noped_01.wav,piano_A,F2,41,90,staccato,0,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F2/F2_v90_staccato_ped_01.wav,piano_A,F2,41,90,staccato,1,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F2/F2_v90_sustain_noped_01.wav,piano_A,F2,41,90,sustain,0,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F2/F2_v90_sustain_ped_01.wav,piano_A,F2,41,90,sustain,1,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F2/F2_v110_staccato_noped_01.wav,piano_A,F2,41,110,staccato,0,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F2/F2_v110_staccato_ped_01.wav,piano_A,F2,41,110,staccato,1,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F2/F2_v110_sustain_noped_01.wav,piano_A,F2,41,110,sustain,0,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F2/F2_v110_sustain_ped_01.wav,piano_A,F2,41,110,sustain,1,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v30_staccato_noped_01.wav,piano_A,F#2,42,30,staccato,0,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v30_staccato_ped_01.wav,piano_A,F#2,42,30,staccato,1,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v30_sustain_noped_01.wav,piano_A,F#2,42,30,sustain,0,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v30_sustain_ped_01.wav,piano_A,F#2,42,30,sustain,1,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v60_staccato_noped_01.wav,piano_A,F#2,42,60,staccato,0,0.8,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v60_staccato_ped_01.wav,piano_A,F#2,42,60,staccato,1,0.8,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v60_sustain_noped_01.wav,piano_A,F#2,42,60,sustain,0,2.0,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v60_sustain_ped_01.wav,piano_A,F#2,42,60,sustain,1,2.0,44100,16,-5.13,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v90_staccato_noped_01.wav,piano_A,F#2,42,90,staccato,0,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v90_staccato_ped_01.wav,piano_A,F#2,42,90,staccato,1,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v90_sustain_noped_01.wav,piano_A,F#2,42,90,sustain,0,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v90_sustain_ped_01.wav,piano_A,F#2,42,90,sustain,1,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v110_staccato_noped_01.wav,piano_A,F#2,42,110,staccato,0,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v110_staccato_ped_01.wav,piano_A,F#2,42,110,staccato,1,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v110_sustain_noped_01.wav,piano_A,F#2,42,110,sustain,0,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/F#2/F#2_v110_sustain_ped_01.wav,piano_A,F#2,42,110,sustain,1,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/G2/G2_v30_staccato_noped_01.wav,piano_A,G2,43,30,staccato,0,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/G2/G2_v30_staccato_ped_01.wav,piano_A,G2,43,30,staccato,1,0.8,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/G2/G2_v30_sustain_noped_01.wav,piano_A,G2,43,30,sustain,0,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/G2/G2_v30_sustain_ped_01.wav,piano_A,G2,43,30,sustain,1,2.0,44100,16,-4.98,synth_sf2,piano.sf2
data/piano_A/G2/G2_v60_staccato_noped_01.wav,piano_A,G2,43,60,staccato,0,0.8,44100,16,-5.14,synth_sf2,piano.sf2
data/piano_A/G2/G2_v60_staccato_ped_01.wav,piano_A,G2,43,60,staccato,1,0.8,44100,16,-5.14,synth_sf2,piano.sf2
data/piano_A/G2/G2_v60_sustain_noped_01.wav,piano_A,G2,43,60,sustain,0,2.0,44100,16,-5.14,synth_sf2,piano.sf2
data/piano_A/G2/G2_v60_sustain_ped_01.wav,piano_A,G2,43,60,sustain,1,2.0,44100,16,-5.14,synth_sf2,piano.sf2
data/piano_A/G2/G2_v90_staccato_noped_01.wav,piano_A,G2,43,90,staccato,0,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/G2/G2_v90_staccato_ped_01.wav,piano_A,G2,43,90,staccato,1,0.8,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/G2/G2_v90_sustain_noped_01.wav,piano_A,G2,43,90,sustain,0,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/G2/G2_v90_sustain_ped_01.wav,piano_A,G2,43,90,sustain,1,2.0,44100,16,-5.45,synth_sf2,piano.sf2
data/piano_A/G2/G2_v110_staccato_noped_01.wav,piano_A,G2,43,110,staccato,0,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/G2/G2_v110_staccato_ped_01.wav,piano_A,G2,43,110,staccato,1,0.8,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/G2/G2_v110_sustain_noped_01.wav,piano_A,G2,43,110,sustain,0,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/G2/G2_v110_sustain_ped_01.wav,piano_A,G2,43,110,sustain,1,2.0,44100,16,-5.66,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v30_staccato_noped_01.wav,piano_A,G#2,44,30,staccato,0,0.8,44100,16,-2.85,synth_sf2,piano.sf2
